t_ms,uclamp_max,psr,p0max,p6max,node6,cur_freq,j,shell
45560,240,6,2400000,1689600,1689600,1401600,48200,37600
45920,240,6,2400000,1689600,1689600,1401600,47500,37600
46280,240,6,2400000,1689600,1689600,1401600,47800,37600
46620,240,6,2400000,1689600,1689600,1401600,47800,37600
46970,240,6,2400000,1689600,1689600,1401600,47800,37600
47330,240,6,2400000,1689600,1689600,1401600,48200,37600
47690,240,6,2400000,1689600,1689600,1401600,48200,37600
48020,240,6,2400000,1689600,1689600,1401600,47800,37600
48400,240,6,2400000,1689600,1689600,1401600,47800,37600
48740,240,6,2400000,1689600,1689600,1401600,47800,37600
49100,240,6,2400000,1689600,1689600,1401600,47500,37600
49460,240,6,2400000,1689600,1689600,1401600,47800,37600
49840,240,6,2400000,1689600,1689600,1401600,47800,37600
50190,240,6,2400000,1689600,1689600,1401600,47800,37600
50540,240,6,2400000,1689600,1689600,1401600,47800,37700
50920,240,6,2400000,1689600,1689600,1401600,47500,37700
51250,240,6,2400000,1689600,1689600,1401600,47800,37700
51580,240,6,2400000,1689600,1689600,1401600,47800,37700
51940,240,6,2400000,1689600,1689600,1401600,47500,37700
52270,240,6,2400000,1689600,1689600,1401600,48200,37700
52620,240,6,2400000,1689600,1689600,1401600,48200,37700
52960,240,6,2400000,1689600,1689600,1401600,48200,37700
53320,240,6,2400000,1689600,1689600,1401600,47800,37700
53690,240,6,2400000,1689600,1689600,1401600,47800,37700
54040,240,6,2400000,1689600,1689600,1401600,47800,37700
54420,240,6,2400000,1689600,1689600,1401600,48200,37700
54760,240,6,2400000,1689600,1689600,1401600,47800,37700
55110,240,6,2400000,1689600,1689600,1401600,47800,37700
55470,240,6,2400000,1689600,1689600,1401600,47500,37700
55840,240,6,2400000,1689600,1689600,1401600,47500,37700
56190,240,6,2400000,1689600,1689600,1401600,47800,37700
56550,240,6,2400000,1689600,1689600,1401600,47800,37700
56890,240,6,2400000,1689600,1689600,1401600,47500,37700
57240,240,6,2400000,1689600,1689600,1401600,47800,37700
57600,240,6,2400000,1689600,1689600,1401600,48200,37700
57960,240,6,2400000,1689600,1689600,1401600,47500,37700
58310,240,6,2400000,1689600,1689600,1401600,47800,37700
58640,240,6,2400000,1689600,1689600,1401600,47800,37700
59000,240,6,2400000,1689600,1689600,1401600,47500,37700
59360,240,6,2400000,1689600,1689600,1401600,47800,37700
59720,240,6,2400000,1689600,1689600,1401600,47500,37700
60110,240,6,2400000,1689600,1689600,1401600,47500,37700
60500,240,6,2400000,1689600,1689600,1401600,48200,37700
60880,240,6,2400000,1689600,1689600,1401600,47800,37700
61230,240,6,2400000,1689600,1689600,1401600,47800,37700
61580,240,6,2400000,1689600,1689600,1401600,48200,37700
61920,240,6,2400000,1689600,1689600,1401600,47800,37700
62270,240,6,2400000,1689600,1689600,1401600,47500,37700
62610,240,6,2400000,1689600,1689600,1401600,47800,37700
62960,240,6,2400000,1689600,1689600,1689600,47500,37700
63330,240,6,2400000,1689600,1689600,1689600,47800,37700
63670,240,6,2400000,1689600,1689600,1401600,47800,37700
63990,240,6,2400000,1689600,1689600,1401600,47800,37700
64350,240,6,2400000,1689600,1689600,1401600,47800,37700
