# started 2026-09-21 14:35:43  level/status: level=3 held=yes cfb=0 prime=3513600 junc=34C left=常开 pids=12628 21522 26316 8945 
# p6max=3513600 p0max=3532800 cfb=0
# node=0:3532800 1:3532800 2:3532800 3:3532800 4:3532800 5:3532800 6:3513600 7:3513600 
ts|c0|c1|c2|c3|c4|c5|c6|c7|p0max|p6max|junc|shell|cfb|cool
1789994292|1785600|1785600|1785600|1996800|1996800|2227200|3513600|3513600|3532800|3513600|60200|25200|0|no
1789994293|1152000|1152000|3072000|3072000|3072000|2745600|3513600|3513600|3532800|3513600|62100|25100|0|no
1789994294|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|61400|25100|0|no
1789994294|1152000|1152000|1152000|1152000|1152000|1363200|3513600|3513600|3532800|3513600|62100|25100|0|no
1789994295|3072000|3072000|2227200|2227200|2227200|2745600|3513600|3513600|3532800|3513600|62500|25100|0|no
1789994296|3072000|3072000|2745600|2745600|2745600|1785600|1017600|1017600|3532800|3513600|41300|25100|0|no
1789994296|748800|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|39000|25100|0|no
1789994297|2400000|2400000|2400000|2400000|2400000|1996800|1017600|1017600|3532800|3513600|38200|25100|0|no
1789994298|1363200|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37800|25100|0|no
1789994298|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37000|25100|0|no
1789994299|960000|960000|960000|960000|960000|960000|1017600|1017600|3532800|3513600|36600|25100|0|no
1789994299|2400000|2400000|2227200|2227200|1152000|2400000|1017600|1017600|3532800|3513600|36300|25100|0|no
1789994300|2745600|2745600|2400000|2400000|1785600|1785600|3513600|3513600|3532800|3513600|45100|25100|0|no
1789994301|1363200|1152000|1152000|1152000|3072000|3072000|3513600|3513600|3532800|3513600|50900|25100|0|no
1789994301|1152000|1363200|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56300|25100|0|no
1789994302|1152000|1152000|1363200|1363200|3072000|3072000|3513600|3513600|3532800|3513600|56700|25100|0|no
1789994303|1152000|1152000|1152000|1152000|1152000|3072000|3513600|3513600|3532800|3513600|57500|25100|0|no
1789994303|1152000|1152000|1152000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|58300|25100|0|no
1789994304|1363200|1363200|1363200|1363200|1555200|1555200|3513600|3513600|3532800|3513600|58700|25100|0|no
1789994305|1152000|1363200|1363200|1363200|1363200|3072000|3513600|3513600|3532800|3513600|58300|25100|0|no
1789994305|1152000|1152000|1363200|1363200|3072000|3072000|3513600|3513600|3532800|3513600|59400|25100|0|no
1789994306|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|59400|25100|0|no
1789994306|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|60600|25100|0|no
1789994307|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|61700|25100|0|no
1789994308|1555200|1555200|1555200|1555200|1555200|1363200|3513600|3513600|3532800|3513600|57900|25100|0|no
1789994308|1152000|1152000|1152000|1152000|1363200|1363200|3513600|3513600|3532800|3513600|61000|25100|0|no
1789994309|3072000|3072000|3072000|2745600|2745600|2745600|3513600|3513600|3532800|3513600|60600|25100|0|no
1789994309|1363200|1152000|1152000|1152000|1152000|1152000|3513600|3513600|3532800|3513600|59400|25100|0|no
1789994310|1363200|1363200|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|59800|25100|0|no
1789994311|2745600|2745600|2745600|2745600|2745600|2918400|1017600|1017600|3532800|3513600|44800|25100|0|no
1789994311|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|42000|25100|0|no
1789994312|2400000|2400000|2400000|2400000|1555200|1555200|1017600|1017600|3532800|3513600|40500|25100|0|no
1789994313|2400000|2400000|1785600|1785600|1785600|1363200|1017600|1017600|3532800|3513600|39700|25100|0|no
1789994313|748800|960000|1152000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|38600|25100|0|no
1789994314|960000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37800|25100|0|no
1789994315|2400000|2400000|1555200|1555200|1152000|1152000|1017600|1017600|3532800|3513600|37800|25100|0|no
1789994315|556800|748800|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37400|25100|0|no
1789994316|1152000|3072000|3072000|3072000|2918400|2918400|3513600|3513600|3532800|3513600|51300|25100|0|no
1789994317|1363200|1363200|1363200|1363200|1363200|1363200|3513600|3513600|3532800|3513600|53200|25100|0|no
1789994317|3072000|3072000|3072000|1785600|1785600|1785600|3513600|3513600|3532800|3513600|66000|25100|0|no
1789994318|3072000|3072000|3072000|1555200|1555200|1555200|3513600|3513600|3532800|3513600|66000|25100|0|no
1789994318|1152000|1555200|1555200|1996800|1996800|1555200|3513600|3513600|3532800|3513600|66000|25100|0|no
1789994319|3072000|3072000|3072000|3072000|1363200|1363200|3513600|3513600|3532800|3513600|65600|25100|0|no
1789994320|1363200|1152000|1152000|1152000|1152000|1152000|3513600|3513600|3532800|3513600|65600|25100|0|no
1789994320|3072000|3072000|3072000|3072000|1996800|1996800|3513600|3513600|3532800|3513600|67500|25100|0|no
1789994321|1152000|3072000|3072000|3072000|3072000|2227200|3513600|3513600|3532800|3513600|66000|25100|0|no
1789994322|1152000|1363200|1363200|1363200|1363200|1555200|3513600|3513600|3532800|3513600|66400|25100|0|no
1789994322|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|67500|25100|0|no
1789994323|3072000|3072000|2745600|2745600|2745600|3072000|1017600|1017600|3532800|3513600|44800|25100|0|no
1789994323|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|41300|25100|0|no
1789994324|2400000|2400000|2400000|2400000|2400000|1996800|1017600|1017600|3532800|3513600|39700|25100|0|no
1789994325|960000|2400000|2400000|1363200|1363200|1363200|1017600|1017600|3532800|3513600|39000|25100|0|no
1789994325|2400000|2400000|2400000|2400000|1785600|1785600|1017600|1017600|3532800|3513600|37800|25100|0|no
1789994326|2400000|2400000|2227200|2227200|2400000|2400000|1017600|1017600|3532800|3513600|37400|25100|0|no
1789994327|2400000|2400000|1996800|1996800|2400000|2400000|1017600|1017600|3532800|3513600|37000|25100|0|no
1789994327|2400000|2227200|2227200|2227200|1555200|1555200|1017600|1017600|3532800|3513600|37000|25100|0|no
1789994328|1363200|3072000|3072000|3072000|1363200|1363200|3513600|3513600|3532800|3513600|49800|25100|0|no
1789994329|3072000|3072000|3072000|2227200|2227200|2227200|3513600|3513600|3532800|3513600|52100|25100|0|no
1789994329|3072000|3072000|3072000|1996800|1996800|1996800|3513600|3513600|3532800|3513600|53600|25100|0|no
1789994330|1363200|1152000|1152000|1152000|3072000|3072000|3513600|3513600|3532800|3513600|55600|25100|0|no
1789994330|1152000|1152000|1152000|1152000|1152000|1555200|3513600|3513600|3532800|3513600|56300|25100|0|no
1789994331|1152000|1152000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|55200|25100|0|no
1789994332|1152000|3072000|3072000|3072000|3072000|2745600|3513600|3513600|3532800|3513600|55600|25100|0|no
1789994332|1152000|1152000|1152000|1152000|1363200|1363200|3513600|3513600|3532800|3513600|56700|25100|0|no
1789994333|960000|1152000|1152000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|42000|25100|0|no
1789994334|2400000|1785600|1785600|2400000|2400000|2400000|1017600|1017600|3532800|3513600|40100|25100|0|no
1789994334|960000|1152000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|39000|25100|0|no
1789994335|2400000|2400000|2400000|1363200|1363200|1363200|1017600|1017600|3532800|3513600|38200|25100|0|no
1789994336|2227200|2227200|2227200|2227200|2227200|2227200|1017600|1017600|3532800|3513600|37800|25100|0|no
1789994336|960000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37400|25100|0|no
1789994337|2400000|2400000|1996800|1996800|1996800|1996800|1017600|1017600|3532800|3513600|37000|25100|0|no
1789994337|2400000|2400000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|52100|25100|0|no
1789994338|1363200|1152000|1152000|1152000|1152000|1363200|3513600|3513600|3532800|3513600|59000|25100|0|no
1789994339|1152000|3072000|3072000|3072000|3072000|2400000|3513600|3513600|3532800|3513600|60600|25100|0|no
1789994339|1152000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|61700|25100|0|no
1789994340|1363200|1152000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|62100|25100|0|no
1789994341|1152000|1152000|1152000|1152000|1363200|3072000|3513600|3513600|3532800|3513600|62500|25100|0|no
1789994341|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|40500|25100|0|no
1789994342|2400000|2400000|2400000|2400000|1785600|1785600|1017600|1017600|3532800|3513600|38200|25100|0|no
1789994342|2400000|3072000|3072000|2400000|3072000|3072000|1017600|1017600|3532800|3513600|37400|25100|0|no
1789994343|2400000|2400000|1363200|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37000|25100|0|no
1789994344|2400000|2400000|2400000|3072000|2400000|2400000|1017600|1017600|3532800|3513600|45100|25100|0|no
1789994344|2400000|1785600|1785600|1785600|1785600|1996800|1017600|1017600|3532800|3513600|37000|25100|0|no
1789994345|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36300|25100|0|no
1789994346|1363200|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36300|25100|0|no
1789994346|1152000|1152000|1152000|1152000|1152000|3072000|3513600|3513600|3532800|3513600|64500|25100|0|no
1789994347|1152000|1152000|1152000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|62500|25100|0|no
1789994348|3072000|3072000|2745600|2745600|3072000|3072000|3513600|3513600|3532800|3513600|70200|25100|0|no
1789994348|1152000|1152000|1152000|1152000|3072000|3072000|3513600|3513600|3532800|3513600|69100|25100|0|no
1789994349|1152000|1152000|1152000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|70200|25100|0|no
1789994349|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|72200|25100|0|no
1789994350|1152000|1152000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|74500|25100|0|no
1789994351|1152000|1152000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|71800|25100|0|no
1789994351|2745600|2745600|2400000|2400000|2400000|1785600|3513600|3513600|3532800|3513600|68700|25100|0|no
1789994352|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|74100|25100|0|no
1789994352|1363200|3072000|3072000|3072000|3072000|2745600|3513600|3513600|3532800|3513600|73300|25100|0|no
1789994353|3072000|3072000|3072000|3072000|2400000|2400000|3513600|3513600|3532800|3513600|66400|25100|0|no
1789994354|3072000|3072000|3072000|2745600|2745600|2745600|3513600|3513600|3532800|3513600|69500|25100|0|no
1789994354|3072000|3072000|3072000|3072000|2400000|2400000|3513600|3513600|3532800|3513600|75700|25100|0|no
1789994355|1152000|1152000|1363200|1363200|3072000|3072000|3513600|3513600|3532800|3513600|73700|25100|0|no
1789994356|1555200|3072000|3072000|3072000|2745600|2745600|3513600|3513600|3532800|3513600|74500|25100|0|no
1789994356|1363200|3072000|3072000|3072000|2918400|2918400|3513600|3513600|3532800|3513600|77600|25100|0|no
1789994357|1555200|1555200|1363200|1152000|1152000|1152000|1017600|1017600|3532800|3513600|45900|25100|0|no
1789994357|3072000|3072000|3072000|3072000|3072000|2918400|1017600|1017600|3532800|3513600|43600|25100|0|no
1789994358|1555200|1555200|1555200|1555200|1555200|1785600|1017600|1017600|3532800|3513600|41300|25100|0|no
1789994359|960000|1152000|1363200|1363200|2400000|2400000|1017600|1017600|3532800|3513600|40100|25100|0|no
1789994359|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|39300|25100|0|no
1789994360|2400000|2400000|2745600|2227200|2227200|2227200|1017600|1017600|3532800|3513600|39000|25100|0|no
1789994361|960000|3072000|3072000|3072000|2400000|2400000|1017600|1017600|3532800|3513600|38600|25100|0|no
1789994361|960000|2400000|2400000|2227200|2227200|2227200|1017600|1017600|3532800|3513600|37800|25100|0|no
1789994362|960000|748800|1152000|1152000|3072000|3072000|3513600|3513600|3532800|3513600|59400|25100|0|no
1789994363|1555200|1785600|2400000|2400000|3072000|3072000|3513600|3513600|3532800|3513600|64100|25100|0|no
1789994363|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|82600|25100|0|no
1789994364|3072000|3072000|3072000|1996800|1996800|1555200|1017600|1017600|3532800|3513600|46300|25100|0|no
1789994365|2400000|2400000|1996800|1996800|1996800|1555200|1017600|1017600|3532800|3513600|42800|25100|0|no
1789994365|2400000|2400000|1996800|1996800|1996800|1785600|1017600|1017600|3532800|3513600|40900|25100|0|no
1789994366|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|39700|25100|0|no
1789994367|1363200|1785600|1785600|2400000|2400000|2745600|1017600|1017600|3532800|3513600|39300|25100|0|no
1789994367|2400000|2400000|1785600|1785600|1363200|1785600|1017600|1017600|3532800|3513600|38600|25100|0|no
1789994368|960000|960000|1152000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|38200|25100|0|no
1789994368|1363200|1363200|3072000|3072000|2400000|2400000|1017600|1017600|3532800|3513600|38200|25100|0|no
1789994369|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|75300|25100|0|no
1789994370|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|79900|25100|0|no
1789994370|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|86900|25100|0|no
1789994371|1152000|1152000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|84900|25100|0|no
1789994372|3072000|3072000|3072000|3072000|1996800|1996800|3513600|3513600|3532800|3513600|89200|25100|0|no
1789994372|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|89200|25100|0|no
1789994373|1152000|1152000|1152000|1363200|1363200|1363200|3513600|3513600|3532800|3513600|84500|25100|0|no
1789994374|3072000|3072000|3072000|3072000|3072000|2227200|3513600|3513600|3532800|3513600|89600|25100|0|no
1789994374|3072000|3072000|3072000|2918400|2918400|2918400|1017600|1017600|3532800|3513600|53600|25100|0|no
1789994375|3072000|3072000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|48200|25100|0|no
1789994376|2400000|3072000|2400000|2227200|2227200|2227200|1017600|1017600|3532800|3513600|45900|25100|0|no
1789994376|2400000|2400000|2400000|2400000|2400000|2745600|1017600|1017600|3532800|3513600|44400|25100|0|no
1789994377|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|43200|25100|0|no
1789994377|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|41700|25100|0|no
1789994378|3072000|2745600|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|41300|25100|0|no
1789994379|2400000|2400000|1555200|1555200|1363200|1363200|1017600|1017600|3532800|3513600|40500|25100|0|no
1789994379|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|85700|25100|0|no
1789994380|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|88400|25100|0|no
1789994381|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|89900|25100|0|no
1789994381|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|89200|25100|0|no
1789994382|748800|748800|960000|960000|3072000|3072000|1017600|1017600|3532800|3513600|52900|25100|0|no
1789994383|3072000|2745600|2400000|2400000|1785600|1785600|3513600|3513600|3532800|3513600|49400|25100|0|no
1789994383|2400000|2400000|2400000|2227200|2227200|2227200|1017600|1017600|3532800|3513600|45100|25100|0|no
1789994384|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|3532800|3513600|43600|25100|0|no
1789994384|1363200|1363200|2400000|3072000|3072000|2400000|1017600|1017600|3532800|3513600|42800|25100|0|no
1789994385|2400000|2400000|2227200|2227200|1785600|1785600|1017600|1017600|3532800|3513600|41700|25100|0|no
1789994386|2400000|1152000|1152000|1152000|960000|1363200|1017600|1017600|3532800|3513600|40900|25100|0|no
1789994386|960000|960000|2400000|2400000|2400000|2400000|1017600|3513600|3532800|3513600|56300|25100|0|no
1789994387|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|77600|25100|0|no
1789994388|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|76000|25100|0|no
1789994388|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|75300|25100|0|no
1789994389|960000|748800|1363200|1363200|1363200|1363200|1017600|1017600|3532800|3513600|56700|25100|0|no
1789994390|3072000|3072000|2745600|2745600|2745600|2745600|1017600|1017600|3532800|3513600|49400|25100|0|no
1789994390|2400000|2400000|2745600|2400000|2400000|2400000|1017600|1017600|3532800|3513600|46300|25100|0|no
1789994391|960000|2400000|2400000|2400000|1996800|1996800|1017600|1017600|3532800|3513600|44000|25100|0|no
1789994391|2400000|2400000|2400000|1785600|1785600|1152000|1017600|1017600|3532800|3513600|42400|25100|0|no
1789994392|2400000|2400000|2400000|1555200|1555200|1555200|1017600|1017600|3532800|3513600|41700|25100|0|no
1789994393|1363200|1555200|1555200|2400000|2400000|2400000|1017600|1017600|3532800|3513600|41300|25100|0|no
1789994393|960000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|40900|25100|0|no
1789994394|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|78000|25100|0|no
1789994395|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|89600|25100|0|no
1789994395|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|89900|25100|0|no
1789994396|3072000|2918400|2918400|2745600|2745600|1785600|1017600|1017600|3532800|3513600|51700|25100|0|no
1789994397|960000|3072000|3072000|3072000|3072000|2745600|1017600|1017600|3532800|3513600|46700|25100|0|no
1789994397|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|3532800|3513600|44000|25100|0|no
1789994398|748800|960000|2745600|2400000|3072000|3072000|1017600|1017600|3532800|3513600|42400|25100|0|no
1789994399|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|42000|25100|0|no
1789994399|960000|2400000|2745600|2400000|2400000|2400000|1017600|1017600|3532800|3513600|41300|25100|0|no
1789994400|2400000|2400000|2227200|2227200|2227200|2227200|1017600|1017600|3532800|3513600|40900|25100|0|no
1789994401|3072000|2400000|2400000|1996800|1996800|1996800|1017600|1017600|3532800|3513600|40500|25100|0|no
1789994401|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|77200|25100|0|no
1789994402|1363200|1152000|1152000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|52100|25100|0|no
1789994402|1555200|1555200|1152000|1152000|3072000|3072000|1017600|1017600|3532800|3513600|45100|25100|0|no
1789994403|1555200|1555200|1152000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|42400|25100|0|no
1789994404|960000|2400000|2745600|2400000|2745600|2400000|1017600|1017600|3532800|3513600|45100|25100|0|no
1789994404|960000|1152000|1152000|1152000|1152000|1363200|1017600|1017600|3532800|3513600|40500|25100|0|no
1789994405|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|39700|25100|0|no
1789994406|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|39300|25100|0|no
1789994406|1555200|1785600|1785600|2400000|2400000|2400000|2649600|2649600|3532800|3513600|47800|25100|0|no
1789994407|1152000|3072000|3072000|3072000|3072000|2918400|3513600|3513600|3532800|3513600|50500|25100|0|no
1789994408|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|69900|25100|0|no
1789994408|1363200|1152000|1152000|960000|1152000|1152000|1017600|1017600|3532800|3513600|45100|25100|0|no
1789994409|960000|960000|2400000|2400000|1996800|1996800|1017600|1017600|3532800|3513600|42400|25100|0|no
1789994410|556800|748800|960000|1152000|1363200|1363200|1017600|1017600|3532800|3513600|40900|25100|0|no
1789994410|748800|748800|960000|1363200|1785600|1785600|1017600|1017600|3532800|3513600|40100|25100|0|no
1789994411|960000|2400000|2400000|1996800|1996800|1785600|1017600|1017600|3532800|3513600|39300|25100|0|no
1789994412|2400000|2400000|1785600|1785600|1363200|1363200|1017600|1017600|3532800|3513600|38600|25100|0|no
1789994413|960000|2400000|3072000|3072000|3072000|3072000|1017600|1017600|3532800|3513600|39000|25100|0|no
1789994413|1363200|1363200|1555200|1555200|1152000|3072000|3513600|3513600|3532800|3513600|46700|25200|0|no
1789994414|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|73300|25200|0|no
1789994414|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|81800|25200|0|no
1789994415|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|85300|25200|0|no
1789994416|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|87600|25200|0|no
1789994416|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|88800|25200|0|no
1789994417|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|88800|25200|0|no
1789994418|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|88400|25200|0|no
1789994418|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|89600|25200|0|no
1789994419|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|88800|25200|0|no
1789994419|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|72900|25200|0|no
1789994420|3072000|3072000|3072000|3072000|3072000|2400000|1017600|1017600|3532800|3513600|54000|25200|0|no
1789994421|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|49800|25200|0|no
1789994421|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|3532800|3513600|47100|25200|0|no
1789994422|2400000|2400000|1785600|1785600|1785600|1785600|1017600|1017600|3532800|3513600|45500|25200|0|no
1789994423|1785600|1785600|2400000|2400000|2227200|2227200|1017600|1017600|3532800|3513600|44800|25200|0|no
1789994423|960000|1152000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|43600|25200|0|no
1789994424|960000|2400000|3072000|2745600|2745600|2745600|1017600|1017600|3532800|3513600|42800|25200|0|no
1789994424|1363200|1152000|1152000|960000|2400000|2745600|1017600|1017600|3532800|3513600|42400|25200|0|no
1789994425|1363200|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|41300|25200|0|no
1789994426|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|3532800|3513600|40900|25200|0|no
1789994426|2400000|1785600|1785600|2400000|2400000|2400000|1017600|1017600|3532800|3513600|40500|25200|0|no
1789994427|2745600|2400000|2400000|2400000|2400000|3072000|3072000|3513600|3072000|3801600|48200|25200|0|no
1789994428|3072000|3072000|2400000|2400000|1555200|1363200|3801600|3513600|3532800|3513600|48200|25200|0|no
1789994428|1555200|1555200|1785600|1785600|3072000|3072000|1017600|1017600|3532800|3513600|44800|25200|0|no
1789994429|3072000|3072000|3072000|3072000|3072000|3072000|3513600|3513600|3532800|3513600|56300|25200|0|no
1789994430|3072000|3072000|3072000|1996800|1996800|1363200|1017600|1017600|3532800|3513600|41300|25200|0|no
1789994430|3072000|3072000|2227200|2227200|2400000|2400000|1017600|1017600|3532800|3513600|40100|25200|0|no
1789994431|2400000|3072000|2400000|2400000|1785600|1785600|1017600|1017600|3532800|3513600|39300|25200|0|no
1789994431|1363200|2400000|2400000|1785600|2745600|2745600|1017600|1017600|3532800|3513600|39000|25200|0|no
1789994432|1363200|1555200|1555200|1555200|1555200|1555200|1017600|1017600|3532800|3513600|38600|25200|0|no
1789994433|3072000|2400000|2400000|2400000|2400000|2400000|3513600|3513600|3532800|3513600|43600|25200|0|no
1789994433|2400000|1996800|1996800|1555200|1555200|1785600|1017600|1017600|3532800|3513600|39300|25200|0|no
1789994434|2227200|2227200|2227200|2227200|1555200|1152000|1017600|1017600|3532800|3513600|38600|25200|0|no
1789994435|2400000|2400000|2400000|2400000|2400000|1996800|1017600|1017600|3532800|3513600|38600|25200|0|no
1789994435|2400000|1996800|1363200|1363200|1363200|2400000|1017600|1017600|3532800|3513600|37800|25200|0|no
1789994436|960000|1152000|2400000|2400000|2400000|1785600|1017600|1017600|3532800|3513600|37400|25200|0|no
1789994437|2400000|2227200|2227200|2227200|2227200|2227200|1017600|1017600|3532800|3513600|37800|25200|0|no
1789994437|2400000|2400000|2400000|1996800|1996800|1785600|1017600|1017600|3532800|3513600|37400|25200|0|no
1789994438|960000|748800|2400000|2400000|1785600|1785600|1017600|1017600|3532800|3513600|37000|25300|0|no
1789994438|960000|1152000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|37000|25300|0|no
1789994439|960000|1152000|1152000|1152000|960000|1152000|1017600|1017600|3532800|3513600|36300|25300|0|no
1789994440|2745600|3072000|3072000|2745600|2400000|2400000|1017600|1017600|3532800|3513600|37000|25300|0|no
1789994440|748800|2400000|2400000|2400000|1996800|1996800|1017600|1017600|3532800|3513600|36600|25300|0|no
1789994441|960000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36300|25300|0|no
1789994442|2400000|2400000|2227200|2227200|2227200|2227200|1017600|1017600|3532800|3513600|36300|25300|0|no
1789994442|2400000|3072000|3072000|3072000|2745600|3072000|1017600|1017600|3532800|3513600|36600|25300|0|no
1789994443|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35900|25300|0|no
1789994444|3072000|3072000|2400000|2400000|1785600|1785600|1017600|1017600|3532800|3513600|35900|25300|0|no
1789994444|2400000|2400000|1996800|1996800|1996800|1785600|1017600|1017600|3532800|3513600|35500|25300|0|no
1789994445|2400000|2400000|2400000|2400000|2400000|2227200|1017600|1017600|3532800|3513600|35500|25300|0|no
1789994446|2400000|3072000|3072000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|36300|25300|0|no
1789994446|960000|1152000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|25300|0|no
1789994447|960000|960000|2400000|2400000|1785600|1785600|1017600|1017600|3532800|3513600|35100|25300|0|no
1789994448|3072000|3072000|3072000|2745600|2745600|2400000|1017600|1017600|3532800|3513600|35500|25300|0|no
1789994448|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|25300|0|no
1789994449|960000|1152000|1152000|1152000|1363200|1363200|1017600|1017600|3532800|3513600|35100|25300|0|no
1789994450|3072000|2745600|3072000|3072000|2745600|2400000|1017600|1017600|3532800|3513600|35500|25300|0|no
1789994450|2400000|2400000|2400000|2400000|2227200|2227200|1017600|1017600|3532800|3513600|35900|25300|0|no
1789994451|960000|960000|1152000|1152000|1152000|1152000|1017600|1017600|3532800|3513600|35100|25300|0|no
1789994452|2400000|1785600|1785600|1996800|1996800|1996800|1017600|1017600|3532800|3513600|35500|25300|0|no
1789994452|960000|960000|1152000|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|25300|0|no
1789994453|1363200|1363200|1363200|2400000|2400000|2400000|1017600|1017600|3532800|3513600|35100|25400|0|no
