# started 2026-09-21 14:18:28  level/status: level=3 held=yes cfb=0 prime=3513600 junc=31C left=常开 pids=12628 26316 7390 8945 
# p6max=3513600 p0max=2918400 cfb=0
# node=0:2918400 1:2918400 2:2918400 3:2918400 4:2918400 5:2918400 6:3513600 7:3513600 
ts|c0|c1|c2|c3|c4|c5|c6|c7|p0max|p6max|junc|shell|cfb|cool
1789993417|2400000|2400000|1996800|1996800|1785600|1785600|1017600|1017600|2918400|3513600|35100|26100|0|no
1789993417|748800|960000|1152000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993418|2400000|1785600|1785600|1555200|1555200|1555200|1017600|1017600|2918400|3513600|35100|26100|0|no
1789993419|960000|960000|960000|960000|960000|748800|1017600|1017600|2918400|3513600|35100|26100|0|no
1789993419|2400000|2400000|1785600|1785600|2400000|2400000|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993420|1363200|1152000|1363200|1363200|2745600|2400000|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993421|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993421|2400000|2400000|2400000|2400000|1996800|1996800|1017600|1017600|2918400|3513600|35100|26100|0|no
1789993422|556800|748800|960000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35500|26100|0|no
1789993423|2745600|2745600|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35100|26100|0|no
1789993423|2400000|2400000|2400000|1555200|1785600|1785600|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993424|2400000|2400000|1785600|1785600|1363200|1363200|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993425|1363200|1363200|1555200|1555200|2918400|2918400|1017600|1017600|2918400|3513600|35100|26100|0|no
1789993425|748800|748800|2400000|2400000|1785600|1785600|1017600|1017600|2918400|3513600|34300|26100|0|no
1789993426|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993427|960000|960000|2400000|2745600|2400000|2400000|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993427|556800|748800|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|34700|26100|0|no
1789993428|748800|748800|2400000|2918400|2918400|2918400|1017600|1017600|2918400|3513600|34700|26200|0|no
1789993429|1363200|1363200|1363200|1152000|1152000|1555200|1017600|1017600|2918400|3513600|34700|26200|0|no
1789993429|2400000|2400000|1785600|1785600|1363200|1555200|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993430|748800|556800|748800|960000|2400000|2400000|1017600|1017600|2918400|3513600|34300|26200|0|no
1789993431|2400000|1996800|1996800|1996800|2227200|2227200|1017600|1017600|2918400|3513600|35100|26200|0|no
1789993431|2400000|2400000|1996800|1996800|1996800|1363200|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993432|2400000|2400000|2400000|2400000|1996800|1996800|1017600|1017600|2918400|3513600|34300|26200|0|no
1789993433|1555200|1555200|1363200|1363200|2400000|2400000|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993433|2400000|2400000|1363200|1363200|1555200|1555200|1017600|1017600|2918400|3513600|33600|26200|0|no
1789993434|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|34300|26200|0|no
1789993435|960000|1363200|1363200|1785600|1785600|2227200|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993435|2400000|2400000|1363200|1363200|2400000|2400000|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993436|1785600|2227200|2227200|1785600|1785600|1785600|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993437|556800|748800|960000|1152000|1152000|1152000|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993437|2400000|2400000|2745600|2745600|2745600|2745600|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993438|1363200|1152000|1152000|960000|1152000|1363200|1017600|1017600|2918400|3513600|34300|26200|0|no
1789993438|2400000|2400000|2400000|1785600|2400000|2400000|1017600|1017600|2918400|3513600|34300|26200|0|no
1789993439|2400000|2400000|2400000|2400000|2400000|2400000|1017600|1017600|2918400|3513600|35100|26200|0|no
1789993440|2400000|1996800|1996800|2400000|2400000|1996800|1017600|1017600|2918400|3513600|34700|26200|0|no
1789993440|2400000|1785600|1785600|1996800|1996800|1555200|1017600|1017600|2918400|3513600|33900|26200|0|no
1789993441|1555200|1363200|1363200|1363200|1363200|1363200|1017600|1017600|2918400|3513600|34700|26200|0|no
1789993442|2918400|2918400|2918400|1785600|1785600|1785600|1017600|1017600|2918400|3513600|34300|26200|0|no
1789993442|2400000|2400000|1785600|1785600|1785600|1555200|1017600|1017600|2918400|3513600|33900|26200|0|no
