timestamp,uptime,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq,cpu6_freq,cpu7_freq,cpu0_util,cpu1_util,cpu2_util,cpu3_util,cpu4_util,cpu5_util,cpu6_util,cpu7_util,cpu0_max_freq,cpu1_max_freq,cpu2_max_freq,cpu3_max_freq,cpu4_max_freq,cpu5_max_freq,cpu6_max_freq,cpu7_max_freq,policy0_min_freq,policy0_max_freq,policy6_min_freq,policy6_max_freq,geekbench_pid,gb_main_tid,gb_main_thread_name,gb_main_thread_cpu,gb_main_thread_util,gb_main_thread_util_est,gb_main_thread_jiffies,gb_running_threads,gb_running_cpus,gb_nr_migrations,gb_cpuset,gb_cpus_allowed,gb_thread_cpuset,gb_thread_cpus_allowed,gb_uclamp_min,gb_uclamp_max,gb_uclamp_eff_min,gb_uclamp_eff_max,cpu_temp,cpu6_temp,cpu7_temp,cpuss0_temp,soc_temp,gpu_temp,skin_temp,battery_temp,thermal_status,thermal_status_name,cdev_cpu_cluster0,cdev_cpu_cluster1,cdev_ddr,cdev_pause_cpu6,cdev_pause_cpu7,gameopt_cpu6_max,gameopt_cpu7_max,gameopt_game_pid,gameopt_dsu_freq,gameopt_fake_cpu7_max
1786636283.577,251113.93,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,31.8,0.0,0.0,40.9,20.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.2,42.8,43.2,49.0,30,40.9,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636283.577,251114.18,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,33.3,29.2,0.0,0.0,39.1,39.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.6,42.8,43.6,48.2,30,41.3,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636283.577,251114.40,556800,556800,556800,556800,556800,556800,1017600,1017600,39.1,28.6,0.0,0.0,33.3,29.2,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,0,NA,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.4,42.4,45.1,30,40.5,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636283.813,251122.99,556800,556800,556800,556800,556800,556800,1017600,1017600,42.9,36.8,1.7,0.9,26.8,24.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.3,30,39.7,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636307.997,251123.22,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.9,34.8,0.0,0.0,40.9,34.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,46.3,30,40.1,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.004,251123.45,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,28.6,33.3,0.0,0.0,39.1,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,42.0,42.8,47.8,30,40.1,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.004,251123.69,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,29.2,34.8,0.0,3.8,34.8,42.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.5,30,39.7,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.004,251123.92,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.9,42.9,0.0,0.0,36.4,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,47.1,30,39.7,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.004,251124.14,1785600,1785600,1785600,1785600,1785600,1785600,1017600,1017600,34.8,10.0,0.0,0.0,45.5,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.3,30,39.7,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251124.37,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,27.3,30.4,0.0,0.0,43.5,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,46.3,30,40.1,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251124.59,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,38.1,37.5,0.0,0.0,35.0,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.1,30,39.7,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251124.84,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,25.0,39.1,0.0,0.0,40.7,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,46.7,30,39.7,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251125.06,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,23.8,45.5,0.0,0.0,40.0,40.9,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,47.1,30,40.1,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251125.29,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,38.1,22.7,0.0,0.0,14.3,50.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.1,30,40.1,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251125.51,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,45.8,19.0,0.0,0.0,36.4,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,42.0,42.0,47.1,30,40.1,34.6,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251125.74,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,36.4,47.8,0.0,0.0,36.4,27.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,47.8,30,39.7,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251125.99,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,29.2,39.1,0.0,0.0,34.8,42.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,46.7,30,40.5,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.005,251126.21,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,19.0,31.8,0.0,0.0,39.1,35.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,46.7,30,40.1,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251126.44,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,21.1,31.8,0.0,0.0,40.9,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,46.7,30,40.1,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251126.66,2400000,2400000,2400000,2400000,2400000,2400000,1017600,1017600,34.8,40.0,0.0,0.0,36.4,41.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.0,41.7,42.0,45.9,30,40.5,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251126.89,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,18.2,40.9,0.0,0.0,36.4,39.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,41.7,42.4,48.6,30,39.7,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251127.14,2400000,2400000,2400000,2400000,2400000,2400000,1017600,1017600,26.1,23.1,0.0,4.2,69.6,41.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.0,42.4,46.7,30,40.1,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251127.36,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,37.5,30.0,0.0,0.0,18.2,38.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,41.7,42.8,47.1,30,40.5,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251127.59,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,33.3,33.3,13.0,13.6,38.1,77.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,42.4,42.8,47.8,30,40.1,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251127.81,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,36.4,28.6,4.5,0.0,31.8,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.2,42.4,43.2,47.5,30,40.5,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251128.04,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.0,36.4,0.0,0.0,40.9,34.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,42.4,42.8,47.8,30,40.1,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251128.28,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,26.1,29.2,0.0,0.0,50.0,50.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.8,42.0,42.8,47.5,30,40.1,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.006,251128.51,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,43.5,25.0,0.0,0.0,42.9,39.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,42.4,42.4,42.4,47.5,30,40.5,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.231,251147.41,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,35.3,34.8,1.3,5.2,28.9,30.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.2,42.4,43.2,49.4,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.449,251147.63,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,22.7,31.8,0.0,72.7,29.2,22.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.6,43.2,43.6,49.0,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.699,251147.86,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,23.8,47.6,0.0,4.3,33.3,39.1,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,50.2,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636308.923,251148.11,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,30.4,39.1,0.0,0.0,34.8,40.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,49.0,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636309.147,251148.33,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,27.3,40.9,0.0,0.0,45.5,40.9,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.6,42.8,43.6,49.0,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636309.371,251148.56,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,26.1,36.4,34.8,0.0,31.8,31.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,2,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.6,43.2,43.6,50.2,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636309.598,251148.78,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,23.8,33.3,38.1,0.0,52.2,20.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,50.2,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636309.851,251149.01,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,31.8,0.0,0.0,42.9,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,49.8,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636310.075,251149.26,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.7,41.7,0.0,0.0,33.3,46.2,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,49.8,30,40.5,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636310.298,251149.48,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,40.9,31.8,0.0,0.0,33.3,30.0,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,50.2,30,41.3,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636310.521,251149.71,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,39.1,47.6,0.0,0.0,40.9,45.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.4,43.2,44.4,49.0,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636310.749,251149.93,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,14.3,47.8,0.0,0.0,41.7,36.4,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,49.4,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636310.996,251150.16,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,33.3,0.0,0.0,40.0,28.6,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,49.8,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636311.219,251150.40,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,34.8,48.1,0.0,0.0,40.7,41.7,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.6,44.0,49.4,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636311.444,251150.63,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,38.1,33.3,0.0,0.0,36.4,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.6,44.0,49.4,30,41.3,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636311.672,251150.85,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,21.7,27.3,12.5,0.0,76.2,33.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.6,44.0,50.2,30,41.3,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636311.905,251151.08,1555200,1555200,1555200,1555200,1555200,1555200,1017600,1017600,47.8,31.8,0.0,0.0,15.0,52.2,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,47.5,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636312.154,251151.31,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,31.8,40.9,0.0,0.0,45.8,23.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,50.5,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636312.392,251151.57,556800,556800,556800,556800,556800,556800,1017600,1017600,48.0,34.6,0.0,0.0,38.5,58.3,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,4,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.6,43.2,43.6,47.5,30,41.3,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636312.617,251151.80,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,36.4,43.5,0.0,0.0,41.7,40.9,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,1,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,43.6,43.2,43.6,48.6,30,41.3,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636312.843,251152.03,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,33.3,40.0,0.0,0.0,31.8,45.5,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,5,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.6,44.0,49.8,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
1786636313.068,251152.25,2745600,2745600,2745600,2745600,2745600,2745600,1017600,1017600,38.1,39.1,0.0,0.0,33.3,23.8,0.0,0.0,2918400,2918400,2918400,2918400,2918400,2918400,3283200,3283200,556800,2918400,1017600,3283200,7311,30423,pool-5-thread-1,5,26,38,18195,1,0,31037,/top-app,0-7,/top-app,0-7,0,466,0,466,44.0,43.2,44.0,49.4,30,40.9,34.7,0.3,0,NONE,0,0,0,0,0,2147483647,2147483647,game_pid=-1 child_num=0 ui_assist_num=0,0,0
