run_id,block,arm,uclamp_min_arm,cycle_id,req_min_at_wake,eff_min_at_wake,eff_active_at_wake,eff_bucket_at_wake,req_min_at_place,eff_min_at_place,eff_active_at_place,eff_bucket_at_place,eff_max_at_place,start_cpu,candidate_mask,min_util,most_spare_cap,order_index,end_index,skip,prev_cpu,util_raw,best_energy_cpu,fastpath,demand_raw,pred_demand,misfit,selected_cpu,first_run_cpu,wake_latency_us,initial_junction_c,peak_junction_c
s2b-r04,1,A,0,s2b-r04-184,0,0,0,0,0,0,1,0,1024,0,4,128,-1,0,0,-1,2,128,2,2,2013807,128,0,2,2,25.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-185,0,0,0,0,0,0,1,0,1024,0,8,156,0,0,0,-1,2,156,3,0,2440873,156,0,3,3,32.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-186,0,0,0,0,0,0,1,0,1024,0,8,148,-1,0,0,-1,3,148,3,2,2313753,148,0,3,3,25.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-187,0,0,0,0,0,0,1,0,1024,0,8,149,-1,0,0,-1,3,149,3,2,2329926,149,0,3,3,65.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-188,0,0,0,0,0,0,1,0,1024,0,8,120,-1,0,0,-1,3,120,3,2,1886864,78,0,3,3,59.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-189,0,0,0,0,0,0,1,0,1024,0,2,61,1,0,0,-1,0,61,1,0,956428,15,0,1,1,43.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-190,0,0,0,0,0,0,1,0,1024,0,32,171,-1,0,0,-1,5,171,5,2,2678144,171,0,5,5,80.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-191,0,0,0,0,0,0,1,0,1024,0,32,149,-1,0,0,-1,5,149,5,2,2343385,171,0,5,5,54.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-192,0,0,0,0,0,0,1,0,1024,0,16,152,1,0,0,-1,5,152,4,0,2390131,171,0,4,4,48.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-193,0,0,0,0,0,0,1,0,1024,0,16,162,1,0,0,-1,0,162,4,0,2532062,171,0,4,4,36.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-194,0,0,0,0,0,0,1,0,1024,0,2,144,-1,0,0,-1,1,144,1,2,2254794,144,0,1,1,89.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-195,0,0,0,0,0,0,1,0,1024,0,32,92,5,0,0,-1,1,92,5,0,1447181,68,0,5,5,82.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-196,0,0,0,0,0,0,1,0,1024,0,16,119,4,0,0,-1,5,119,5,0,1863434,119,0,5,4,164.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-197,0,0,0,0,0,0,1,0,1024,0,2,108,-1,0,0,-1,1,108,1,2,1688477,119,0,1,1,31.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-198,0,0,0,0,0,0,1,0,1024,0,2,151,-1,0,0,-1,1,151,1,2,2366261,151,0,1,1,99.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-199,0,0,0,0,0,0,1,0,1024,0,2,94,-1,0,0,-1,1,94,1,2,1469416,43,0,1,1,100.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-200,0,0,0,0,0,0,1,0,1024,0,1,92,0,0,0,-1,1,92,0,0,1444483,92,0,0,0,102.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-201,0,0,0,0,0,0,1,0,1024,0,16,60,-1,0,0,-1,4,60,4,2,953110,27,0,4,4,76.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-202,0,0,0,0,0,0,1,0,1024,0,16,75,-1,0,0,-1,4,75,4,2,1184488,75,0,4,4,27.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-203,0,0,0,0,0,0,1,0,1024,0,16,152,-1,0,0,-1,4,152,4,2,2387321,152,0,4,4,108.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-204,0,0,0,0,0,0,1,0,1024,0,16,188,-1,0,0,-1,4,188,4,2,2944934,188,0,4,4,41.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-205,0,0,0,0,0,0,1,0,1024,0,16,151,-1,0,0,-1,4,151,4,2,2366799,151,0,4,4,70.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-206,0,0,0,0,0,0,1,0,1024,0,2,130,-1,0,0,-1,1,130,1,2,2044341,116,0,1,1,38.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-207,0,0,0,0,0,0,1,0,1024,0,2,92,-1,0,0,-1,1,92,1,2,1443256,116,0,1,1,65.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-208,0,0,0,0,0,0,1,0,1024,0,2,69,-1,0,0,-1,1,69,1,2,1089519,114,0,1,1,17.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-209,0,0,0,0,0,0,1,0,1024,0,2,153,-1,0,0,-1,1,153,1,2,2401662,153,0,1,1,35.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-210,0,0,0,0,0,0,1,0,1024,0,32,69,-1,0,0,-1,5,69,5,2,1087534,18,0,5,5,65.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-211,0,0,0,0,0,0,1,0,1024,0,2,87,-1,0,0,-1,1,87,1,2,1365437,87,0,1,1,46.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-212,0,0,0,0,0,0,1,0,1024,0,16,125,-1,0,0,-1,4,125,4,2,1957488,125,0,4,4,66.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-213,0,0,0,0,0,0,1,0,1024,0,16,95,-1,0,0,-1,4,95,4,2,1491958,95,0,4,4,169.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-214,0,0,0,0,0,0,1,0,1024,0,2,86,-1,0,0,-1,1,86,1,2,1346810,55,0,1,1,45.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-215,0,0,0,0,0,0,1,0,1024,0,2,79,-1,0,0,-1,1,79,1,2,1248661,41,0,1,1,99.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-216,0,0,0,0,0,0,1,0,1024,0,32,96,-1,0,0,-1,5,96,5,2,1507582,96,0,5,5,214.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-217,0,0,0,0,0,0,1,0,1024,0,32,151,-1,0,0,-1,5,151,5,2,2359678,151,0,5,5,51.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-218,0,0,0,0,0,0,1,0,1024,0,2,157,-1,0,0,-1,1,157,1,2,2464750,157,0,1,1,16.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-219,0,0,0,0,0,0,1,0,1024,0,2,150,1,0,0,-1,5,150,1,0,2357224,150,0,1,1,76.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-220,0,0,0,0,0,0,1,0,1024,0,2,153,-1,0,0,-1,1,153,1,2,2397135,153,0,1,1,26.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-221,0,0,0,0,0,0,1,0,1024,0,2,152,-1,0,0,-1,1,152,1,2,2383036,150,0,1,1,31.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-222,0,0,0,0,0,0,1,0,1024,0,32,121,5,0,0,-1,0,121,5,0,1904014,106,0,5,5,236.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-223,0,0,0,0,0,0,1,0,1024,0,2,92,-1,0,0,-1,1,92,1,2,1446510,112,0,1,1,52.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-224,0,0,0,0,0,0,1,0,1024,0,2,82,-1,0,0,-1,1,82,1,2,1295468,112,0,1,1,104.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-225,0,0,0,0,0,0,1,0,1024,0,2,111,-1,0,0,-1,1,111,1,2,1735626,111,0,1,1,109.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-226,0,0,0,0,0,0,1,0,1024,0,16,78,-1,0,0,-1,4,78,4,2,1219653,111,0,4,4,28.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-227,0,0,0,0,0,0,1,0,1024,0,16,156,-1,0,0,-1,4,156,4,2,2438875,165,0,4,4,132.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-228,0,0,0,0,0,0,1,0,1024,0,16,150,-1,0,0,-1,4,150,4,2,2357496,165,0,4,4,18.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-229,0,0,0,0,0,0,1,0,1024,0,16,149,-1,0,0,-1,4,149,4,2,2340044,149,0,4,4,22.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-230,0,0,0,0,0,0,1,0,1024,0,2,159,1,0,0,-1,0,159,1,0,2499718,159,0,1,1,132.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-231,0,0,0,0,0,0,1,0,1024,0,2,179,-1,0,0,-1,1,179,1,2,2802527,179,0,1,1,14.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-232,0,0,0,0,0,0,1,0,1024,0,1,103,0,0,0,-1,1,103,0,0,1619053,103,0,0,0,59.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-233,0,0,0,0,0,0,1,0,1024,0,2,118,1,0,0,-1,5,118,1,0,1844256,118,0,1,1,74.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-234,0,0,0,0,0,0,1,0,1024,0,4,87,-1,0,0,-1,2,87,2,2,1372088,75,0,2,2,47.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-235,0,0,0,0,0,0,1,0,1024,0,4,88,-1,0,0,-1,2,88,2,2,1389993,75,0,2,2,59.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-236,0,0,0,0,0,0,1,0,1024,0,32,77,5,0,0,-1,2,77,5,0,1205972,75,0,5,5,29.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-237,0,0,0,0,0,0,1,0,1024,0,32,162,-1,0,0,-1,5,162,5,2,2531438,162,0,5,5,26.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-238,0,0,0,0,0,0,1,0,1024,0,32,112,-1,0,0,-1,5,112,5,2,1756937,112,0,5,5,78.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-239,0,0,0,0,0,0,1,0,1024,0,32,92,-1,0,0,-1,5,92,5,2,1444768,77,0,5,5,112.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-240,0,0,0,0,0,0,1,0,1024,0,32,59,-1,0,0,-1,5,59,5,2,931792,15,0,5,5,105.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-241,0,0,0,0,0,0,1,0,1024,0,1,79,0,0,0,-1,1,79,0,0,1245499,79,0,0,0,39.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-242,0,0,0,0,0,0,1,0,1024,0,16,103,1,0,0,-1,0,103,4,0,1619627,103,0,4,4,38.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-243,0,0,0,0,0,0,1,0,1024,0,4,76,1,0,0,-1,4,76,2,0,1192493,49,0,2,2,242.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-244,0,0,0,0,0,0,1,0,1024,0,4,95,-1,0,0,-1,2,95,2,2,1496887,95,0,2,2,41.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-245,0,0,0,0,0,0,1,0,1024,0,4,118,-1,0,0,-1,2,118,2,2,1855329,118,0,2,2,28.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-246,0,0,0,0,0,0,1,0,1024,0,4,127,-1,0,0,-1,2,127,2,2,1993650,127,0,2,2,50.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-247,0,0,0,0,0,0,1,0,1024,0,4,83,-1,0,0,-1,2,83,2,2,1301378,6,0,2,2,56.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-248,0,0,0,0,0,0,1,0,1024,0,4,149,-1,0,0,-1,2,149,2,2,2336903,149,0,2,2,80.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-249,0,0,0,0,0,0,1,0,1024,0,16,89,0,0,0,-1,2,89,4,0,1400237,6,0,4,4,71.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-250,0,0,0,0,0,0,1,0,1024,0,16,150,-1,0,0,-1,4,150,4,2,2356059,150,0,4,4,104.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-251,0,0,0,0,0,0,1,0,1024,0,16,90,-1,0,0,-1,4,90,4,2,1414427,95,0,4,4,61.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-252,0,0,0,0,0,0,1,0,1024,0,16,102,-1,0,0,-1,4,102,4,2,1597075,102,0,4,4,88.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-253,0,0,0,0,0,0,1,0,1024,0,1,157,0,0,0,-1,4,157,0,0,2457425,157,0,0,0,32.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-254,0,0,0,0,0,0,1,0,1024,0,32,161,1,0,0,-1,0,161,5,0,2516357,161,0,5,5,66.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-255,0,0,0,0,0,0,1,0,1024,0,32,98,-1,0,0,-1,5,98,5,2,1532125,21,0,5,5,65.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-256,0,0,0,0,0,0,1,0,1024,0,2,93,1,0,0,-1,5,93,1,0,1456637,2,0,1,1,67.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-257,0,0,0,0,0,0,1,0,1024,0,2,72,-1,0,0,-1,1,72,1,2,1130656,31,0,1,1,20.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-258,0,0,0,0,0,0,1,0,1024,0,2,148,-1,0,0,-1,1,148,1,2,2318902,152,0,1,1,27.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-259,0,0,0,0,0,0,1,0,1024,0,16,118,4,0,0,-1,1,118,4,0,1846591,118,0,4,4,197.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-260,0,0,0,0,0,0,1,0,1024,0,32,98,-1,0,0,-1,5,98,5,2,1533542,98,0,5,5,78.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-261,0,0,0,0,0,0,1,0,1024,0,32,86,4,0,0,-1,1,86,5,0,1344641,33,0,5,5,230.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-262,0,0,0,0,0,0,1,0,1024,0,32,84,-1,0,0,-1,5,84,5,2,1324307,84,0,5,5,68.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-263,0,0,0,0,0,0,1,0,1024,0,32,138,-1,0,0,-1,5,138,5,2,2163346,138,0,5,5,34.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-264,0,0,0,0,0,0,1,0,1024,0,2,126,1,0,0,-1,5,126,1,0,1981110,126,0,1,1,146.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-265,0,0,0,0,0,0,1,0,1024,0,1,152,0,0,0,-1,1,152,0,0,2385720,152,0,0,0,56.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-266,0,0,0,0,0,0,1,0,1024,0,32,87,-1,0,0,-1,5,87,5,2,1361728,24,0,5,5,40.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-267,0,0,0,0,0,0,1,0,1024,0,32,61,-1,0,0,-1,5,61,5,2,968716,24,0,5,5,17.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-268,0,0,0,0,0,0,1,0,1024,0,32,155,-1,0,0,-1,5,155,5,2,2435425,155,0,5,5,24.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-269,0,0,0,0,0,0,1,0,1024,0,32,93,-1,0,0,-1,5,93,5,2,1465395,93,0,5,5,77.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-270,0,0,0,0,0,0,1,0,1024,0,16,91,4,0,0,-1,5,91,4,0,1425007,93,0,4,4,352.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-271,0,0,0,0,0,0,1,0,1024,0,32,62,-1,0,0,-1,5,62,5,2,976060,13,0,5,5,35.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-272,0,0,0,0,0,0,1,0,1024,0,32,158,-1,0,0,-1,5,158,5,2,2474903,158,0,5,5,52.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-273,0,0,0,0,0,0,1,0,1024,0,32,149,5,0,0,-1,5,149,5,0,2341893,158,0,5,1,161.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-274,0,0,0,0,0,0,1,0,1024,0,2,94,-1,0,0,-1,1,94,1,2,1479274,32,0,1,1,102.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-275,0,0,0,0,0,0,1,0,1024,0,16,91,0,0,0,-1,1,91,4,0,1427284,87,0,4,4,73.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-276,0,0,0,0,0,0,1,0,1024,0,16,61,-1,0,0,-1,4,61,4,2,965616,67,0,4,4,39.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-277,0,0,0,0,0,0,1,0,1024,0,16,61,-1,0,0,-1,4,61,4,2,957484,13,0,4,4,36.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-278,0,0,0,0,0,0,1,0,1024,0,2,153,1,0,0,-1,4,153,1,0,2396328,153,0,1,1,40.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-279,0,0,0,0,0,0,1,0,1024,0,2,160,-1,0,0,-1,1,160,1,2,2508700,160,0,1,1,44.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-280,0,0,0,0,0,0,1,0,1024,0,2,97,-1,0,0,-1,1,97,1,2,1523158,103,0,1,1,16.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-281,0,0,0,0,0,0,1,0,1024,0,2,156,-1,0,0,-1,1,156,1,2,2447858,156,0,1,1,109.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-282,0,0,0,0,0,0,1,0,1024,0,2,93,1,0,0,-1,4,93,4,0,1460372,103,0,4,0,122.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-283,0,0,0,0,0,0,1,0,1024,0,32,106,-1,0,0,-1,5,106,5,2,1668877,106,0,5,5,77.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-284,0,0,0,0,0,0,1,0,1024,0,32,63,-1,0,0,-1,5,63,5,2,999747,61,0,5,5,83.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-285,0,0,0,0,0,0,1,0,1024,0,32,64,-1,0,0,-1,5,64,5,2,1003337,85,0,5,5,108.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-286,0,0,0,0,0,0,1,0,1024,0,2,61,-1,0,0,-1,1,61,1,2,962399,85,0,1,1,66.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-287,0,0,0,0,0,0,1,0,1024,0,4,63,0,0,0,-1,1,63,2,0,990436,6,0,2,2,36.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-288,0,0,0,0,0,0,1,0,1024,0,32,207,-1,0,0,-1,5,207,5,2,3237695,207,0,5,5,24.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-289,0,0,0,0,0,0,1,0,1024,0,32,148,-1,0,0,-1,5,148,5,2,2322686,152,0,5,5,24.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-290,0,0,0,0,0,0,1,0,1024,0,32,101,-1,0,0,-1,5,101,5,2,1591960,70,0,5,5,67.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-291,0,0,0,0,0,0,1,0,1024,0,32,89,-1,0,0,-1,5,89,5,2,1395931,70,0,5,5,106.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-292,0,0,0,0,0,0,1,0,1024,0,32,87,-1,0,0,-1,5,87,5,2,1365660,87,0,5,5,100.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-293,0,0,0,0,0,0,1,0,1024,0,16,60,4,0,0,-1,5,60,5,0,940397,20,0,5,1,162.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-294,0,0,0,0,0,0,1,0,1024,0,2,61,-1,0,0,-1,1,61,1,2,956453,50,0,1,1,76.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-295,0,0,0,0,0,0,1,0,1024,0,2,77,-1,0,0,-1,1,77,1,2,1212124,77,0,1,1,102.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-296,0,0,0,0,0,0,1,0,1024,0,32,120,5,0,0,-1,1,120,1,0,1883198,120,0,1,4,522.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-297,0,0,0,0,0,0,1,0,1024,0,16,95,-1,0,0,-1,4,95,4,2,1486205,73,0,4,4,19.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-298,0,0,0,0,0,0,1,0,1024,0,16,149,-1,0,0,-1,4,149,4,2,2342017,149,0,4,4,29.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-299,0,0,0,0,0,0,1,0,1024,0,16,111,-1,0,0,-1,4,111,4,2,1737109,111,0,4,4,73.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-300,0,0,0,0,0,0,1,0,1024,0,32,99,5,0,0,-1,4,99,5,0,1557182,99,0,5,5,52.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-301,0,0,0,0,0,0,1,0,1024,0,16,164,4,0,0,-1,5,164,4,0,2573970,164,0,4,4,38.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-302,0,0,0,0,0,0,1,0,1024,0,16,93,-1,0,0,-1,4,93,4,2,1457455,99,0,4,4,100.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-303,0,0,0,0,0,0,1,0,1024,0,16,110,-1,0,0,-1,4,110,4,2,1724409,110,0,4,4,98.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-304,0,0,0,0,0,0,1,0,1024,0,16,79,-1,0,0,-1,4,79,4,2,1245117,110,0,4,4,44.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-305,0,0,0,0,0,0,1,0,1024,0,16,84,-1,0,0,-1,4,84,4,2,1313512,110,0,4,4,68.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-306,0,0,0,0,0,0,1,0,1024,0,16,70,-1,0,0,-1,4,70,4,2,1104304,6,0,4,4,147.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-307,0,0,0,0,0,0,1,0,1024,0,16,149,-1,0,0,-1,4,149,4,2,2334132,149,0,4,4,97.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-308,0,0,0,0,0,0,1,0,1024,0,1,91,0,0,0,-1,4,91,4,0,1431128,31,0,4,4,166.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-309,0,0,0,0,0,0,1,0,1024,0,2,94,-1,0,0,-1,1,94,1,2,1482218,127,0,1,1,17.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-310,0,0,0,0,0,0,1,0,1024,0,2,148,-1,0,0,-1,1,148,1,2,2327336,148,0,1,1,40.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-311,0,0,0,0,0,0,1,0,1024,0,8,121,-1,0,0,-1,3,121,3,2,1898075,127,0,3,3,64.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-312,0,0,0,0,0,0,1,0,1024,0,32,151,1,0,0,-1,3,151,5,0,2362216,151,0,5,5,65.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-313,0,0,0,0,0,0,1,0,1024,0,32,153,-1,0,0,-1,5,153,5,2,2405091,153,0,5,5,106.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-314,0,0,0,0,0,0,1,0,1024,0,32,118,5,0,0,-1,0,118,5,0,1854315,110,0,5,5,58.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-315,0,0,0,0,0,0,1,0,1024,0,1,96,-1,0,0,-1,0,96,0,2,1512132,76,0,0,0,18.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-316,0,0,0,0,0,0,1,0,1024,0,2,165,1,0,0,-1,0,165,1,0,2592358,165,0,1,1,85.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-317,0,0,0,0,0,0,1,0,1024,0,32,96,-1,0,0,-1,5,96,5,2,1502618,76,0,5,5,104.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-318,0,0,0,0,0,0,1,0,1024,0,2,104,1,0,0,-1,5,104,1,0,1628433,104,0,1,1,63.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-319,0,0,0,0,0,0,1,0,1024,0,16,76,-1,0,0,-1,4,76,4,2,1197331,104,0,4,4,37.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-320,0,0,0,0,0,0,1,0,1024,0,16,151,-1,0,0,-1,4,151,4,2,2365803,153,0,4,4,17.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-321,0,0,0,0,0,0,1,0,1024,0,16,130,-1,0,0,-1,4,130,4,2,2043915,130,0,4,4,22.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-322,0,0,0,0,0,0,1,0,1024,0,16,151,-1,0,0,-1,4,151,4,2,2373818,151,0,4,4,43.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-323,0,0,0,0,0,0,1,0,1024,0,1,154,0,0,0,-1,4,154,0,0,2407240,154,0,0,0,139.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-324,0,0,0,0,0,0,1,0,1024,0,1,153,-1,0,0,-1,0,153,0,2,2400467,153,0,0,0,25.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-325,0,0,0,0,0,0,1,0,1024,0,1,117,-1,0,0,-1,0,117,0,2,1838289,117,0,0,0,52.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-326,0,0,0,0,0,0,1,0,1024,0,16,93,1,0,0,-1,2,93,4,0,1462146,60,0,4,4,81.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-327,0,0,0,0,0,0,1,0,1024,0,16,92,-1,0,0,-1,4,92,4,2,1442119,92,0,4,4,17.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-328,0,0,0,0,0,0,1,0,1024,0,16,148,-1,0,0,-1,4,148,4,2,2325473,148,0,4,4,28.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-329,0,0,0,0,0,0,1,0,1024,0,16,136,-1,0,0,-1,4,136,4,2,2130568,148,0,4,4,50.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-330,0,0,0,0,0,0,1,0,1024,0,16,91,-1,0,0,-1,4,91,4,2,1423885,36,0,4,4,103.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-331,0,0,0,0,0,0,1,0,1024,0,16,87,-1,0,0,-1,4,87,4,2,1369966,84,0,4,4,50.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-332,0,0,0,0,0,0,1,0,1024,0,32,106,-1,0,0,-1,5,106,5,2,1663560,106,0,5,5,47.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-333,0,0,0,0,0,0,1,0,1024,0,2,176,-1,0,0,-1,1,176,1,2,2754616,176,0,1,1,57.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-334,0,0,0,0,0,0,1,0,1024,0,2,91,-1,0,0,-1,1,91,1,2,1426707,33,0,1,1,52.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-335,0,0,0,0,0,0,1,0,1024,0,2,95,-1,0,0,-1,1,95,1,2,1491756,60,0,1,1,80.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-336,0,0,0,0,0,0,1,0,1024,0,16,97,4,0,0,-1,5,97,5,0,1522529,97,0,5,5,285.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-337,0,0,0,0,0,0,1,0,1024,0,16,76,-1,0,0,-1,4,76,4,2,1199864,60,0,4,4,65.0,43.2,44.8
s2b-r04,1,A,0,s2b-r04-338,0,0,0,0,0,0,1,0,1024,0,32,83,-1,0,0,-1,5,83,5,2,1309144,99,0,5,5,26.0,43.2,44.8
