run_id,block,arm,cycle_id,requested_min,effective_min,pred_demand,start_cpu,candidate_mask,misfit,selected_cpu,first_run_cpu,wake_latency_us,initial_junction_c,peak_junction_c 
s2b-r07,2,A,s2b-r07-278,0,0,70,0,2,0,1,1,52.0,42.8,48.2
s2b-r07,2,A,s2b-r07-279,0,0,108,0,2,0,1,1,141.0,42.8,48.2
s2b-r07,2,A,s2b-r07-280,0,0,108,0,2,0,1,1,45.0,42.8,48.2
s2b-r07,2,A,s2b-r07-281,0,0,116,0,2,0,1,1,26.0,42.8,48.2
s2b-r07,2,A,s2b-r07-282,0,0,116,0,2,0,1,1,28.0,42.8,48.2
s2b-r07,2,A,s2b-r07-283,0,0,154,0,1,0,1,1,233.0,42.8,48.2
s2b-r07,2,A,s2b-r07-284,0,0,154,0,2,0,1,1,30.0,42.8,48.2
s2b-r07,2,A,s2b-r07-285,0,0,147,0,1,0,0,0,42.0,42.8,48.2
s2b-r07,2,A,s2b-r07-286,0,0,147,0,16,0,4,4,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-287,0,0,41,0,16,0,4,4,104.0,42.8,48.2
s2b-r07,2,A,s2b-r07-288,0,0,80,0,16,0,4,4,74.0,42.8,48.2
s2b-r07,2,A,s2b-r07-289,0,0,69,0,2,0,1,1,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-290,0,0,154,0,1,0,4,0,74.0,42.8,48.2
s2b-r07,2,A,s2b-r07-291,0,0,162,0,16,0,4,4,74.0,42.8,48.2
s2b-r07,2,A,s2b-r07-292,0,0,99,0,16,0,4,4,102.0,42.8,48.2
s2b-r07,2,A,s2b-r07-293,0,0,97,0,16,0,4,0,480.0,42.8,48.2
s2b-r07,2,A,s2b-r07-294,0,0,166,0,2,0,1,1,49.0,42.8,48.2
s2b-r07,2,A,s2b-r07-295,0,0,97,0,1,0,0,0,26.0,42.8,48.2
s2b-r07,2,A,s2b-r07-296,0,0,166,0,1,0,0,0,13.0,42.8,48.2
s2b-r07,2,A,s2b-r07-297,0,0,125,0,16,0,4,4,47.0,42.8,48.2
s2b-r07,2,A,s2b-r07-298,0,0,187,0,16,0,4,4,53.0,42.8,48.2
s2b-r07,2,A,s2b-r07-299,0,0,187,0,16,0,4,4,31.0,42.8,48.2
s2b-r07,2,A,s2b-r07-300,0,0,20,0,16,0,4,4,237.0,42.8,48.2
s2b-r07,2,A,s2b-r07-301,0,0,113,0,2,0,1,1,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-302,0,0,157,0,2,0,1,1,18.0,42.8,48.2
s2b-r07,2,A,s2b-r07-303,0,0,153,0,1,0,0,0,22.0,42.8,48.2
s2b-r07,2,A,s2b-r07-304,0,0,153,0,32,0,5,5,98.0,42.8,48.2
s2b-r07,2,A,s2b-r07-305,0,0,96,0,16,0,4,4,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-306,0,0,85,0,16,0,4,4,109.0,42.8,48.2
s2b-r07,2,A,s2b-r07-307,0,0,146,0,4,0,2,2,75.0,42.8,48.2
s2b-r07,2,A,s2b-r07-308,0,0,85,0,32,0,5,5,33.0,42.8,48.2
s2b-r07,2,A,s2b-r07-309,0,0,158,0,32,0,5,5,27.0,42.8,48.2
s2b-r07,2,A,s2b-r07-310,0,0,107,0,32,0,5,5,60.0,42.8,48.2
s2b-r07,2,A,s2b-r07-311,0,0,107,0,32,0,5,5,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-312,0,0,82,0,2,0,1,1,459.0,42.8,48.2
s2b-r07,2,A,s2b-r07-313,0,0,213,0,1,0,0,0,17.0,42.8,48.2
s2b-r07,2,A,s2b-r07-314,0,0,148,0,2,0,1,1,39.0,42.8,48.2
s2b-r07,2,A,s2b-r07-315,0,0,82,0,4,0,2,2,81.0,42.8,48.2
s2b-r07,2,A,s2b-r07-316,0,0,78,0,4,0,2,2,113.0,42.8,48.2
s2b-r07,2,A,s2b-r07-317,0,0,125,0,16,0,4,4,34.0,42.8,48.2
s2b-r07,2,A,s2b-r07-318,0,0,155,0,2,0,1,1,21.0,42.8,48.2
s2b-r07,2,A,s2b-r07-319,0,0,125,0,2,0,1,1,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-320,0,0,28,0,1,0,0,0,63.0,42.8,48.2
s2b-r07,2,A,s2b-r07-321,0,0,94,0,32,0,5,5,154.0,42.8,48.2
s2b-r07,2,A,s2b-r07-322,0,0,122,0,32,0,5,5,46.0,42.8,48.2
s2b-r07,2,A,s2b-r07-323,0,0,149,0,1,0,0,0,27.0,42.8,48.2
s2b-r07,2,A,s2b-r07-324,0,0,156,0,2,0,1,1,17.0,42.8,48.2
s2b-r07,2,A,s2b-r07-325,0,0,149,0,2,0,1,1,68.0,42.8,48.2
s2b-r07,2,A,s2b-r07-326,0,0,156,0,2,0,1,1,25.0,42.8,48.2
s2b-r07,2,A,s2b-r07-327,0,0,156,0,2,0,1,1,48.0,42.8,48.2
s2b-r07,2,A,s2b-r07-328,0,0,87,0,1,0,0,0,82.0,42.8,48.2
s2b-r07,2,A,s2b-r07-329,0,0,125,0,32,0,5,5,142.0,42.8,48.2
s2b-r07,2,A,s2b-r07-330,0,0,125,0,32,0,5,5,44.0,42.8,48.2
s2b-r07,2,A,s2b-r07-331,0,0,148,0,32,0,5,5,21.0,42.8,48.2
s2b-r07,2,A,s2b-r07-332,0,0,150,0,2,0,1,1,43.0,42.8,48.2
s2b-r07,2,A,s2b-r07-333,0,0,81,0,16,0,4,4,29.0,42.8,48.2
s2b-r07,2,A,s2b-r07-334,0,0,74,0,16,0,4,4,33.0,42.8,48.2
s2b-r07,2,A,s2b-r07-335,0,0,30,0,1,0,4,0,1755.0,42.8,48.2
s2b-r07,2,A,s2b-r07-336,0,0,47,0,16,0,4,4,29.0,42.8,48.2
s2b-r07,2,A,s2b-r07-337,0,0,162,0,16,0,4,4,63.0,42.8,48.2
s2b-r07,2,A,s2b-r07-338,0,0,125,0,16,0,4,4,108.0,42.8,48.2
s2b-r07,2,A,s2b-r07-339,0,0,125,0,1,0,0,0,104.0,42.8,48.2
s2b-r07,2,A,s2b-r07-340,0,0,125,0,1,0,0,0,58.0,42.8,48.2
s2b-r07,2,A,s2b-r07-341,0,0,125,0,8,0,3,3,106.0,42.8,48.2
s2b-r07,2,A,s2b-r07-342,0,0,125,0,8,0,3,3,60.0,42.8,48.2
s2b-r07,2,A,s2b-r07-343,0,0,125,0,16,0,4,4,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-344,0,0,167,0,16,0,4,4,18.0,42.8,48.2
s2b-r07,2,A,s2b-r07-345,0,0,153,0,16,0,4,4,17.0,42.8,48.2
s2b-r07,2,A,s2b-r07-346,0,0,153,0,16,0,4,4,63.0,42.8,48.2
s2b-r07,2,A,s2b-r07-347,0,0,80,0,16,0,4,4,106.0,42.8,48.2
s2b-r07,2,A,s2b-r07-348,0,0,136,0,16,0,4,4,109.0,42.8,48.2
s2b-r07,2,A,s2b-r07-349,0,0,114,0,16,0,4,4,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-350,0,0,124,0,16,0,4,4,101.0,42.8,48.2
s2b-r07,2,A,s2b-r07-351,0,0,93,0,16,0,4,4,108.0,42.8,48.2
s2b-r07,2,A,s2b-r07-352,0,0,117,0,16,0,4,4,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-353,0,0,162,0,16,0,4,4,24.0,42.8,48.2
s2b-r07,2,A,s2b-r07-354,0,0,123,0,32,0,5,5,26.0,42.8,48.2
s2b-r07,2,A,s2b-r07-355,0,0,149,0,32,0,5,5,38.0,42.8,48.2
s2b-r07,2,A,s2b-r07-356,0,0,123,0,16,0,4,4,31.0,42.8,48.2
s2b-r07,2,A,s2b-r07-357,0,0,97,0,16,0,4,2,547.0,42.8,48.2
s2b-r07,2,A,s2b-r07-358,0,0,77,0,4,0,2,2,80.0,42.8,48.2
s2b-r07,2,A,s2b-r07-359,0,0,103,0,32,0,5,5,52.0,42.8,48.2
s2b-r07,2,A,s2b-r07-360,0,0,150,0,32,0,5,5,53.0,42.8,48.2
s2b-r07,2,A,s2b-r07-361,0,0,103,0,32,0,5,5,14.0,42.8,48.2
s2b-r07,2,A,s2b-r07-362,0,0,154,0,2,0,1,1,80.0,42.8,48.2
s2b-r07,2,A,s2b-r07-363,0,0,109,0,2,0,1,1,51.0,42.8,48.2
s2b-r07,2,A,s2b-r07-364,0,0,109,0,16,0,4,4,27.0,42.8,48.2
s2b-r07,2,A,s2b-r07-365,0,0,175,0,2,0,1,1,27.0,42.8,48.2
s2b-r07,2,A,s2b-r07-366,0,0,130,0,32,0,5,5,39.0,42.8,48.2
s2b-r07,2,A,s2b-r07-367,0,0,39,0,4,0,2,2,224.0,42.8,48.2
s2b-r07,2,A,s2b-r07-368,0,0,85,0,4,0,2,2,76.0,42.8,48.2
s2b-r07,2,A,s2b-r07-369,0,0,85,0,32,0,5,5,59.0,42.8,48.2
s2b-r07,2,A,s2b-r07-370,0,0,15,0,32,0,5,5,31.0,42.8,48.2
s2b-r07,2,A,s2b-r07-371,0,0,150,0,32,0,5,5,23.0,42.8,48.2
s2b-r07,2,A,s2b-r07-372,0,0,99,0,1,0,0,0,93.0,42.8,48.2
s2b-r07,2,A,s2b-r07-373,0,0,124,0,1,0,0,0,81.0,42.8,48.2
s2b-r07,2,A,s2b-r07-374,0,0,158,0,2,0,1,1,44.0,42.8,48.2
s2b-r07,2,A,s2b-r07-375,0,0,124,0,2,0,1,1,19.0,42.8,48.2
s2b-r07,2,A,s2b-r07-376,0,0,158,0,16,0,4,4,20.0,42.8,48.2
s2b-r07,2,A,s2b-r07-377,0,0,112,0,16,0,4,4,78.0,42.8,48.2
s2b-r07,2,A,s2b-r07-378,0,0,88,0,16,0,4,4,80.0,42.8,48.2
s2b-r07,2,A,s2b-r07-379,0,0,114,0,16,0,4,4,38.0,42.8,48.2
s2b-r07,2,A,s2b-r07-380,0,0,151,0,16,0,4,4,33.0,42.8,48.2
s2b-r07,2,A,s2b-r07-381,0,0,156,0,16,0,4,4,49.0,42.8,48.2
s2b-r07,2,A,s2b-r07-382,0,0,151,0,16,0,4,4,62.0,42.8,48.2
s2b-r07,2,A,s2b-r07-383,0,0,12,0,2,0,1,1,83.0,42.8,48.2
s2b-r07,2,A,s2b-r07-384,0,0,84,0,16,0,4,4,163.0,42.8,48.2
s2b-r07,2,A,s2b-r07-385,0,0,169,0,32,0,5,5,23.0,42.8,48.2
s2b-r07,2,A,s2b-r07-386,0,0,80,0,32,0,5,5,14.0,42.8,48.2
s2b-r07,2,A,s2b-r07-387,0,0,169,0,32,0,5,5,16.0,42.8,48.2
s2b-r07,2,A,s2b-r07-388,0,0,154,0,32,0,5,5,831.0,42.8,48.2
s2b-r07,2,A,s2b-r07-389,0,0,196,0,32,0,5,5,51.0,42.8,48.2
s2b-r07,2,A,s2b-r07-390,0,0,154,0,32,0,5,5,58.0,42.8,48.2
s2b-r07,2,A,s2b-r07-391,0,0,5,0,32,0,5,5,152.0,42.8,48.2
s2b-r07,2,A,s2b-r07-392,0,0,65,0,32,0,5,5,52.0,42.8,48.2
s2b-r07,2,A,s2b-r07-393,0,0,126,0,32,0,5,5,18.0,42.8,48.2
s2b-r07,2,A,s2b-r07-394,0,0,148,0,32,0,5,5,30.0,42.8,48.2
s2b-r07,2,A,s2b-r07-395,0,0,152,0,32,0,5,5,52.0,42.8,48.2
s2b-r07,2,A,s2b-r07-396,0,0,80,0,32,0,5,5,109.0,42.8,48.2
s2b-r07,2,A,s2b-r07-397,0,0,125,0,32,0,5,5,41.0,42.8,48.2
s2b-r07,2,A,s2b-r07-398,0,0,156,0,32,0,5,5,64.0,42.8,48.2
s2b-r07,2,A,s2b-r07-399,0,0,156,0,32,0,5,5,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-400,0,0,74,0,32,0,5,5,78.0,42.8,48.2
s2b-r07,2,A,s2b-r07-401,0,0,74,0,2,0,1,1,94.0,42.8,48.2
s2b-r07,2,A,s2b-r07-402,0,0,61,0,16,0,4,4,81.0,42.8,48.2
s2b-r07,2,A,s2b-r07-403,0,0,75,0,32,0,5,5,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-404,0,0,62,0,1,0,0,0,38.0,42.8,48.2
s2b-r07,2,A,s2b-r07-405,0,0,158,0,1,0,0,0,28.0,42.8,48.2
s2b-r07,2,A,s2b-r07-406,0,0,158,0,32,0,5,5,57.0,42.8,48.2
s2b-r07,2,A,s2b-r07-407,0,0,185,0,16,0,4,4,50.0,42.8,48.2
s2b-r07,2,A,s2b-r07-408,0,0,158,0,16,0,4,4,52.0,42.8,48.2
s2b-r07,2,A,s2b-r07-409,0,0,122,0,4,0,2,2,86.0,42.8,48.2
s2b-r07,2,A,s2b-r07-410,0,0,50,0,32,0,5,5,119.0,42.8,48.2
s2b-r07,2,A,s2b-r07-411,0,0,116,0,16,0,4,4,75.0,42.8,48.2
s2b-r07,2,A,s2b-r07-412,0,0,116,0,16,0,4,4,74.0,42.8,48.2
s2b-r07,2,A,s2b-r07-413,0,0,116,0,16,0,4,4,62.0,42.8,48.2
s2b-r07,2,A,s2b-r07-414,0,0,152,0,32,0,5,5,56.0,42.8,48.2
s2b-r07,2,A,s2b-r07-415,0,0,160,0,32,0,5,5,25.0,42.8,48.2
s2b-r07,2,A,s2b-r07-416,0,0,152,0,32,0,5,5,23.0,42.8,48.2
s2b-r07,2,A,s2b-r07-417,0,0,156,0,8,0,3,3,43.0,42.8,48.2
s2b-r07,2,A,s2b-r07-418,0,0,122,0,8,0,3,3,47.0,42.8,48.2
s2b-r07,2,A,s2b-r07-419,0,0,145,0,8,0,3,3,38.0,42.8,48.2
s2b-r07,2,A,s2b-r07-420,0,0,109,0,8,0,3,3,80.0,42.8,48.2
s2b-r07,2,A,s2b-r07-421,0,0,109,0,1,0,0,1,333.0,42.8,48.2
s2b-r07,2,A,s2b-r07-422,0,0,96,0,4,0,2,2,81.0,42.8,48.2
s2b-r07,2,A,s2b-r07-423,0,0,124,0,4,0,2,2,83.0,42.8,48.2
s2b-r07,2,A,s2b-r07-424,0,0,96,0,2,0,1,4,117.0,42.8,48.2
s2b-r07,2,A,s2b-r07-425,0,0,178,0,2,0,1,1,32.0,42.8,48.2
s2b-r07,2,A,s2b-r07-426,0,0,178,0,2,0,1,1,39.0,42.8,48.2
s2b-r07,2,A,s2b-r07-427,0,0,99,0,2,0,1,1,74.0,42.8,48.2
s2b-r07,2,A,s2b-r07-428,0,0,77,0,16,0,4,4,74.0,42.8,48.2
s2b-r07,2,A,s2b-r07-429,0,0,145,0,16,0,4,5,67.0,42.8,48.2
s2b-r07,2,A,s2b-r07-430,0,0,166,0,2,0,1,1,138.0,42.8,48.2
s2b-r07,2,A,s2b-r07-431,0,0,31,0,2,0,1,1,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-432,0,0,96,0,1,0,0,0,80.0,42.8,48.2
s2b-r07,2,A,s2b-r07-433,0,0,35,0,16,0,4,4,44.0,42.8,48.2
s2b-r07,2,A,s2b-r07-434,0,0,150,0,16,0,4,4,26.0,42.8,48.2
s2b-r07,2,A,s2b-r07-435,0,0,150,0,16,0,4,4,27.0,42.8,48.2
s2b-r07,2,A,s2b-r07-436,0,0,3,0,16,0,4,4,60.0,42.8,48.2
s2b-r07,2,A,s2b-r07-437,0,0,52,0,32,0,5,5,26.0,42.8,48.2
s2b-r07,2,A,s2b-r07-438,0,0,52,0,32,0,5,5,20.0,42.8,48.2
s2b-r07,2,A,s2b-r07-439,0,0,149,0,32,0,5,5,31.0,42.8,48.2
s2b-r07,2,A,s2b-r07-440,0,0,124,0,32,0,5,5,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-441,0,0,124,0,2,0,1,1,43.0,42.8,48.2
s2b-r07,2,A,s2b-r07-442,0,0,124,0,16,0,4,4,45.0,42.8,48.2
s2b-r07,2,A,s2b-r07-443,0,0,106,0,16,0,4,4,60.0,42.8,48.2
s2b-r07,2,A,s2b-r07-444,0,0,106,0,32,0,5,5,28.0,42.8,48.2
s2b-r07,2,A,s2b-r07-445,0,0,74,0,32,0,5,5,16.0,42.8,48.2
s2b-r07,2,A,s2b-r07-446,0,0,147,0,32,0,5,5,36.0,42.8,48.2
s2b-r07,2,A,s2b-r07-447,0,0,74,0,32,0,5,5,65.0,42.8,48.2
s2b-r07,2,A,s2b-r07-448,0,0,86,0,32,0,5,5,46.0,42.8,48.2
s2b-r07,2,A,s2b-r07-449,0,0,91,0,2,0,1,1,54.0,42.8,48.2
s2b-r07,2,A,s2b-r07-450,0,0,68,0,2,0,1,1,58.0,42.8,48.2
s2b-r07,2,A,s2b-r07-451,0,0,108,0,1,0,1,1,375.0,42.8,48.2
s2b-r07,2,A,s2b-r07-452,0,0,184,0,2,0,1,1,41.0,42.8,48.2
s2b-r07,2,A,s2b-r07-453,0,0,38,0,2,0,1,1,199.0,42.8,48.2
s2b-r07,2,A,s2b-r07-454,0,0,94,0,32,0,5,5,88.0,42.8,48.2
s2b-r07,2,A,s2b-r07-455,0,0,38,0,32,0,5,5,22.0,42.8,48.2
s2b-r07,2,A,s2b-r07-456,0,0,155,0,16,0,4,4,28.0,42.8,48.2
s2b-r07,2,A,s2b-r07-457,0,0,101,0,32,0,5,5,38.0,42.8,48.2
s2b-r07,2,A,s2b-r07-458,0,0,155,0,32,0,5,5,103.0,42.8,48.2
s2b-r07,2,A,s2b-r07-459,0,0,58,0,32,0,5,5,107.0,42.8,48.2
s2b-r07,2,A,s2b-r07-460,0,0,117,0,32,0,5,5,85.0,42.8,48.2
s2b-r07,2,A,s2b-r07-461,0,0,58,0,32,0,5,5,88.0,42.8,48.2
s2b-r07,2,A,s2b-r07-462,0,0,109,0,16,0,4,4,21.0,42.8,48.2
s2b-r07,2,A,s2b-r07-463,0,0,109,0,2,0,1,1,97.0,42.8,48.2
s2b-r07,2,A,s2b-r07-464,0,0,153,0,32,0,5,5,76.0,42.8,48.2
s2b-r07,2,A,s2b-r07-465,0,0,21,0,32,0,5,5,63.0,42.8,48.2
s2b-r07,2,A,s2b-r07-466,0,0,66,0,2,0,1,1,16.0,42.8,48.2
s2b-r07,2,A,s2b-r07-467,0,0,157,0,16,0,4,4,35.0,42.8,48.2
s2b-r07,2,A,s2b-r07-468,0,0,157,0,16,0,4,4,45.0,42.8,48.2
s2b-r07,2,A,s2b-r07-469,0,0,79,0,2,0,4,1,215.0,42.8,48.2
s2b-r07,2,A,s2b-r07-470,0,0,134,0,16,0,4,4,64.0,42.8,48.2
s2b-r07,2,A,s2b-r07-471,0,0,134,0,16,0,4,4,50.0,42.8,48.2
s2b-r07,2,A,s2b-r07-472,0,0,24,0,16,0,4,4,156.0,42.8,48.2
s2b-r07,2,A,s2b-r07-473,0,0,80,0,16,0,4,4,156.0,42.8,48.2
s2b-r08,2,B,s2b-r08-0,512,512,94,6,1,1,0,0,16.0,43.6,55.6
s2b-r08,2,B,s2b-r08-1,512,512,154,6,1,1,0,0,73.0,43.6,55.6
s2b-r08,2,B,s2b-r08-2,512,512,154,6,2,1,1,1,169.0,43.6,55.6
s2b-r08,2,B,s2b-r08-3,512,512,157,6,2,1,1,1,60.0,43.6,55.6
s2b-r08,2,B,s2b-r08-4,512,512,165,6,128,0,7,7,2044.0,43.6,55.6
s2b-r08,2,B,s2b-r08-5,512,512,125,6,128,0,7,7,59.0,43.6,55.6
s2b-r08,2,B,s2b-r08-6,512,512,99,6,128,0,7,7,150.0,43.6,55.6
s2b-r08,2,B,s2b-r08-7,512,512,101,6,128,0,7,7,47.0,43.6,55.6
s2b-r08,2,B,s2b-r08-8,512,512,77,6,128,0,7,7,163.0,43.6,55.6
s2b-r08,2,B,s2b-r08-9,512,512,102,6,128,0,7,7,57.0,43.6,55.6
s2b-r08,2,B,s2b-r08-10,512,512,100,6,128,0,7,7,127.0,43.6,55.6
s2b-r08,2,B,s2b-r08-11,512,512,100,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-12,512,512,100,6,128,0,7,7,124.0,43.6,55.6
s2b-r08,2,B,s2b-r08-13,512,512,103,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-14,512,512,100,6,128,0,7,7,305.0,43.6,55.6
s2b-r08,2,B,s2b-r08-15,512,512,107,6,128,0,7,7,51.0,43.6,55.6
s2b-r08,2,B,s2b-r08-16,512,512,99,6,128,0,7,7,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-17,512,512,99,6,128,0,7,7,133.0,43.6,55.6
s2b-r08,2,B,s2b-r08-18,512,512,102,6,128,0,7,7,51.0,43.6,55.6
s2b-r08,2,B,s2b-r08-19,512,512,85,6,128,0,7,7,151.0,43.6,55.6
s2b-r08,2,B,s2b-r08-20,512,512,102,6,128,0,7,7,53.0,43.6,55.6
s2b-r08,2,B,s2b-r08-21,512,512,87,6,128,0,7,7,151.0,43.6,55.6
s2b-r08,2,B,s2b-r08-22,512,512,103,6,128,0,7,7,47.0,43.6,55.6
s2b-r08,2,B,s2b-r08-23,512,512,98,6,128,0,7,7,131.0,43.6,55.6
s2b-r08,2,B,s2b-r08-24,512,512,98,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-25,512,512,98,6,128,0,7,7,128.0,43.6,55.6
s2b-r08,2,B,s2b-r08-26,512,512,102,6,128,0,7,7,47.0,43.6,55.6
s2b-r08,2,B,s2b-r08-27,512,512,54,6,128,0,7,7,132.0,43.6,55.6
s2b-r08,2,B,s2b-r08-28,512,512,100,6,128,0,7,7,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-29,512,512,99,6,128,0,7,7,404.0,43.6,55.6
s2b-r08,2,B,s2b-r08-30,512,512,139,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-31,512,512,98,6,128,0,7,7,82.0,43.6,55.6
s2b-r08,2,B,s2b-r08-32,512,512,98,6,128,0,7,7,51.0,43.6,55.6
s2b-r08,2,B,s2b-r08-33,512,512,100,6,128,0,7,7,174.0,43.6,55.6
s2b-r08,2,B,s2b-r08-34,512,512,106,6,128,0,7,7,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-35,512,512,106,6,128,0,7,7,53.0,43.6,55.6
s2b-r08,2,B,s2b-r08-36,512,512,106,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-37,512,512,75,0,32,0,5,5,118.0,43.6,55.6
s2b-r08,2,B,s2b-r08-38,512,512,168,0,1,0,0,0,36.0,43.6,55.6
s2b-r08,2,B,s2b-r08-39,512,512,168,6,64,0,6,6,78.0,43.6,55.6
s2b-r08,2,B,s2b-r08-40,512,512,102,0,32,0,5,5,31.0,43.6,55.6
s2b-r08,2,B,s2b-r08-41,512,512,88,0,2,0,1,1,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-42,512,512,153,0,2,0,1,1,66.0,43.6,55.6
s2b-r08,2,B,s2b-r08-43,512,512,153,6,128,0,7,7,23.0,43.6,55.6
s2b-r08,2,B,s2b-r08-44,512,512,99,6,128,0,7,7,154.0,43.6,55.6
s2b-r08,2,B,s2b-r08-45,512,512,103,6,128,0,7,7,51.0,43.6,55.6
s2b-r08,2,B,s2b-r08-46,512,512,70,6,128,0,7,7,129.0,43.6,55.6
s2b-r08,2,B,s2b-r08-47,512,512,101,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-48,512,512,82,6,128,0,7,7,146.0,43.6,55.6
s2b-r08,2,B,s2b-r08-49,512,512,104,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-50,512,512,104,6,128,0,7,7,210.0,43.6,55.6
s2b-r08,2,B,s2b-r08-51,512,512,104,6,128,0,7,7,55.0,43.6,55.6
s2b-r08,2,B,s2b-r08-52,512,512,104,6,128,0,7,7,126.0,43.6,55.6
s2b-r08,2,B,s2b-r08-53,512,512,87,6,128,0,7,7,179.0,43.6,55.6
s2b-r08,2,B,s2b-r08-54,512,512,106,6,128,0,7,7,53.0,43.6,55.6
s2b-r08,2,B,s2b-r08-55,512,512,87,6,128,0,7,7,76.0,43.6,55.6
s2b-r08,2,B,s2b-r08-56,512,512,106,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-57,512,512,106,6,128,0,7,7,196.0,43.6,55.6
s2b-r08,2,B,s2b-r08-58,512,512,106,6,128,0,7,7,56.0,43.6,55.6
s2b-r08,2,B,s2b-r08-59,512,512,106,6,128,0,7,7,135.0,43.6,55.6
s2b-r08,2,B,s2b-r08-60,512,512,106,6,128,0,7,7,54.0,43.6,55.6
s2b-r08,2,B,s2b-r08-61,512,512,106,6,128,0,7,7,153.0,43.6,55.6
s2b-r08,2,B,s2b-r08-62,512,512,106,6,128,0,7,7,48.0,43.6,55.6
s2b-r08,2,B,s2b-r08-63,512,512,106,6,128,0,7,7,149.0,43.6,55.6
s2b-r08,2,B,s2b-r08-64,512,512,108,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-65,512,512,108,6,128,0,7,7,152.0,43.6,55.6
s2b-r08,2,B,s2b-r08-66,512,512,108,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-67,512,512,108,6,128,0,7,7,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-68,512,512,108,6,128,0,7,7,139.0,43.6,55.6
s2b-r08,2,B,s2b-r08-69,512,512,106,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-70,512,512,106,6,128,0,7,7,210.0,43.6,55.6
s2b-r08,2,B,s2b-r08-71,512,512,106,6,128,0,7,7,55.0,43.6,55.6
s2b-r08,2,B,s2b-r08-72,512,512,106,6,128,0,7,7,185.0,43.6,55.6
s2b-r08,2,B,s2b-r08-73,512,512,58,6,128,0,7,7,54.0,43.6,55.6
s2b-r08,2,B,s2b-r08-74,512,512,98,6,128,0,7,7,83.0,43.6,55.6
s2b-r08,2,B,s2b-r08-75,512,512,74,6,128,0,7,7,48.0,43.6,55.6
s2b-r08,2,B,s2b-r08-76,512,512,97,6,128,0,7,7,47.0,43.6,55.6
s2b-r08,2,B,s2b-r08-77,512,512,70,6,128,0,7,7,51.0,43.6,55.6
s2b-r08,2,B,s2b-r08-78,512,512,98,6,128,0,7,7,248.0,43.6,55.6
s2b-r08,2,B,s2b-r08-79,512,512,110,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-80,512,512,98,6,128,0,7,7,126.0,43.6,55.6
s2b-r08,2,B,s2b-r08-81,512,512,86,6,128,0,7,7,73.0,43.6,55.6
s2b-r08,2,B,s2b-r08-82,512,512,103,6,128,0,7,7,50.0,43.6,55.6
s2b-r08,2,B,s2b-r08-83,512,512,77,6,128,0,7,7,162.0,43.6,55.6
s2b-r08,2,B,s2b-r08-84,512,512,114,6,128,0,7,7,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-85,512,512,114,6,128,0,7,7,126.0,43.6,55.6
s2b-r08,2,B,s2b-r08-86,512,512,114,6,128,0,7,7,52.0,43.6,55.6
s2b-r08,2,B,s2b-r08-87,512,512,114,6,128,0,7,7,130.0,43.6,55.6
s2b-r08,2,B,s2b-r08-88,512,512,55,6,128,0,7,7,53.0,43.6,55.6
s2b-r08,2,B,s2b-r08-89,512,512,99,6,128,0,7,7,124.0,43.6,55.6
s2b-r08,2,B,s2b-r08-90,512,512,101,6,128,0,7,7,49.0,43.6,55.6
s2b-r08,2,B,s2b-r08-91,512,512,26,6,128,0,7,7,157.0,43.6,55.6
s2b-r08,2,B,s2b-r08-92,512,512,111,6,128,0,7,7,54.0,43.6,55.6
